row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
321,i dont want purchase {{Order Number}} could i cancel it,cancel_order,ORDER,BCILNPQ,99,train,True,False
322,i obught some item help me canceling order {{Order Number}},cancel_order,ORDER,BCLQZ,100,train,True,False
323,I'm trying to cancel purchase {{Order Number}},cancel_order,ORDER,BLQ,7,test,True,False
324,problems with canceling purchase {{Order Number}},cancel_order,ORDER,BLM,9,train,False,True
325,cancelling order {{Order Number}},cancel_order,ORDER,BK,17,test,False,True
326,canceling purchase {{Order Number}},cancel_order,ORDER,BKL,3,val,False,True
327,i dont khow how to cancel order {{Order Number}},cancel_order,ORDER,BQZ,101,train,True,False
328,I need assistance cancelling order {{Order Number}},cancel_order,ORDER,B,17,test,False,True
329,how can I cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,False
330,I can no longer afford purchase {{Order Number}},cancel_order,ORDER,BLN,6,train,False,True
331,I want help to cancle purchase {{Order Number}},cancel_order,ORDER,BLZ,28,train,False,False
332,I can't afford order {{Order Number}},cancel_order,ORDER,BLN,102,train,True,False
333,canmcel order {{Order Number}},cancel_order,ORDER,BKZ,68,train,False,True
334,help me canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
335,I try to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
336,I don't want purchase {{Order Number}},cancel_order,ORDER,BLN,53,train,False,True
337,I need help with cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,True
338,I have got to cancel purcahse {{Order Number}},cancel_order,ORDER,BLZ,103,train,True,False
339,help me to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,False
340,I need help cancelling oredr {{Order Number}},cancel_order,ORDER,BZ,104,test,True,False
341,help me canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
342,i want help canceling order {{Order Number}},cancel_order,ORDER,BQ,12,train,False,True
343,I need help to cancel order {{Order Number}},cancel_order,ORDER,B,5,train,False,False
344,I want assistance to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
345,I don't know how I can cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
346,cance order {{Order Number}},cancel_order,ORDER,BZ,5,train,False,True
347,problems with cancelling purchase {{Order Number}},cancel_order,ORDER,BLM,8,train,False,True
348,need assistance to cancel order {{Order Number}},cancel_order,ORDER,BQ,5,train,False,True
349,I no longerr want purchase {{Order Number}},cancel_order,ORDER,BLNZ,47,val,True,False
350,I need assistance canceling order {{Order Number}},cancel_order,ORDER,B,12,train,False,True
351,i have to cancel purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,False
352,i dont want order {{Order Number}},cancel_order,ORDER,BNQ,89,test,False,True
353,I need help canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
354,i do not know how i can cancel order {{Order Number}},cancel_order,ORDER,BEQ,5,train,False,False
355,canceling purchase {{Order Number}},cancel_order,ORDER,BKL,3,val,False,True
356,I want assistance canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
357,assistance with cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,False
358,problem witth cancelling order {{Order Number}},cancel_order,ORDER,BZ,18,train,False,False
359,I want assistance to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
360,"I bought some items, help canceling order {{Order Number}}",cancel_order,ORDER,BCLM,54,val,True,False
361,I need assistance with cancelling order {{Order Number}},cancel_order,ORDER,B,17,test,False,False
362,I need assistance cancelling purcjase {{Order Number}},cancel_order,ORDER,BLZ,105,train,True,False
363,i dont want order {{Order Number}},cancel_order,ORDER,BNQ,89,test,False,True
364,I can no longer afford purchase {{Order Number}},cancel_order,ORDER,BLN,6,train,False,True
365,what do i need to do to cancel order {{Order Number}},cancel_order,ORDER,BIQ,5,train,False,False
366,I need assistance canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
367,i need assistance with canceling order {{Order Number}},cancel_order,ORDER,BQ,12,train,False,True
368,I can't pay for purchase {{Order Number}},cancel_order,ORDER,BLN,106,test,True,False
369,I do not want purchase {{Order Number}},cancel_order,ORDER,BELN,107,test,True,False
370,cancel purchase732201349959,cancel_order,ORDER,BKLZ,108,train,True,False
371,I do not know how I can cancel purchase {{Order Number}},cancel_order,ORDER,BEL,3,val,False,True
372,need help with canceling purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,True
373,I can no longer pay for purchase {{Order Number}},cancel_order,ORDER,BLN,73,test,False,True
374,I need help to cancel purchase370795561790,cancel_order,ORDER,BLZ,109,train,True,False
375,I do not know how I can cancel purchase {{Order Number}},cancel_order,ORDER,BEL,3,val,False,True
376,I need help canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
377,what do I need to do to cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,True
378,want assistance cancelling order {{Order Number}},cancel_order,ORDER,BQ,17,test,False,False
379,want help cancelling purchase {{Order Number}},cancel_order,ORDER,BLQ,23,train,False,True
380,help to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
381,"I can't pay for purchase {{Order Number}}, how can I cancel it?",cancel_order,ORDER,BCILN,110,train,True,False
382,want assistance canceling purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,False
383,I don't know how to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
384,i dont want ordr {{Order Number}} could uhelp me cancel it,cancel_order,ORDER,BCINPQZ,111,train,True,False
385,"I cannot afford order {{Order Number}}, I need help canceling it",cancel_order,ORDER,BCELN,112,train,True,False
386,want assistance canceling purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,True
387,i do not know how to cancel order {{Order Number}},cancel_order,ORDER,BEQ,5,train,False,True
388,I want help canceling order {{Order Number}},cancel_order,ORDER,B,12,train,False,True
389,where can I cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,False
390,I need help cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,True
391,I need assistance to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
392,can you help me cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,True
393,I'm trying to cancel order {{Order Number}},cancel_order,ORDER,BQ,13,train,False,True
394,i dont know what to do to cancel purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,True
395,I need help cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,True
396,i can no longer pay fororder {{Order Number}} cancel it,cancel_order,ORDER,BCLNQZ,113,train,True,False
397,I don't knowhow to cancel purchase {{Order Number}},cancel_order,ORDER,BLZ,114,val,True,False
398,I do not know how I could cancel purchase {{Order Number}},cancel_order,ORDER,BELP,3,val,False,False
399,i do not know how i can cancel order {{Order Number}},cancel_order,ORDER,BEQ,5,train,False,True
400,I don't know what to do to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,False
401,cance order {{Order Number}},cancel_order,ORDER,BZ,5,train,False,True
402,where can I cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,True
403,assistance with cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,True
404,i want assistance to cancel order {{Order Number}},cancel_order,ORDER,BQ,5,train,False,False
405,I want assistance cancelling order {{Order Number}},cancel_order,ORDER,B,17,test,False,False
406,i dont khow how to cancel order {{Order Number}},cancel_order,ORDER,BQZ,101,train,False,True
407,i need assistance to cancel order {{Order Number}},cancel_order,ORDER,BQ,5,train,False,True
408,problems with canceling purchase {{Order Number}},cancel_order,ORDER,BLM,9,train,False,True
409,canceling order {{Order Number}},cancel_order,ORDER,BK,12,train,False,True
410,"I can't pay for this item, cancel order {{Order Number}}",cancel_order,ORDER,BCLN,32,train,True,False
411,camceling order {{Order Number}},cancel_order,ORDER,BKZ,71,train,False,True
412,question about canceling order {{Order Number}},cancel_order,ORDER,B,48,train,False,True
413,help me cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
414,want assistance cancelling order {{Order Number}},cancel_order,ORDER,BQ,17,test,False,True
415,want asistance canceling order {{Order Number}},cancel_order,ORDER,BQZ,115,train,True,False
416,i need assiostance cancelling order {{Order Number}},cancel_order,ORDER,BQZ,116,test,True,False
417,cancelling purchase {{Order Number}},cancel_order,ORDER,BKL,23,train,False,True
418,I am trying to cancel purchaes {{Order Number}},cancel_order,ORDER,BLZ,117,val,True,False
419,i need help canceling order {{Order Number}},cancel_order,ORDER,BQ,12,train,True,False
420,what do I need to do to cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,True
421,help with cancelling purchase {{Order Number}},cancel_order,ORDER,BL,23,train,False,True
422,"I bought some item, cancel order {{Order Number}}",cancel_order,ORDER,BCL,31,test,False,True
423,I need help with canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
424,could you help me cancel purchase {{Order Number}}?,cancel_order,ORDER,BILP,3,val,False,True
425,what do i need to do to cancel order {{Order Number}},cancel_order,ORDER,BIQ,5,train,False,True
426,canceling purchase {{Order Number}},cancel_order,ORDER,BKL,3,val,False,True
427,I do not know how I can cancel purchase {{Order Number}},cancel_order,ORDER,BEL,3,val,False,True
428,I have problems with cancelling purchase {{Order Number}},cancel_order,ORDER,BLM,8,train,False,True
429,ohw to cancel order {{Order Number}},cancel_order,ORDER,BIQZ,118,train,True,False
430,is it possible to cxancel order {{Order Number}},cancel_order,ORDER,BIQZ,56,train,False,False
431,i have problems with cancelling purchase {{Order Number}},cancel_order,ORDER,BLMQ,8,train,False,False
432,where do I cancel purchase {{Order Number}}?,cancel_order,ORDER,BIL,3,val,False,False
433,I have an question about cancelling order {{Order Number}},cancel_order,ORDER,BZ,0,test,False,False
434,I would like to cancel purchase {{Order Number}},cancel_order,ORDER,BLP,20,train,False,True
435,assistance canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
436,I want help to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
437,I am trying to cancel purchase {{Order Number}},cancel_order,ORDER,BL,7,test,False,True
438,cancelling purchase {{Order Number}},cancel_order,ORDER,BKL,23,train,False,True
439,can you help me cancelling purchase {{Order Number}}?,cancel_order,ORDER,BIL,52,train,False,True
440,i need assistance cancelling purchase {{Order Number}},cancel_order,ORDER,BLQZ,23,train,False,True
441,camceling order {{Order Number}},cancel_order,ORDER,BKZ,71,train,False,True
442,need assistance canceling order {{Order Number}},cancel_order,ORDER,BQ,12,train,False,True
443,help me cancel purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
444,problems with cancelling purchase {{Order Number}},cancel_order,ORDER,BLM,8,train,False,True
445,i need assistance with canceling purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,False
446,help me to cancel order {{Order Number}},cancel_order,ORDER,BZ,5,train,False,False
447,I can no longer afford order {{Order Number}},cancel_order,ORDER,BLN,6,train,False,True
448,i do not know what to do to cancel order {{Order Number}},cancel_order,ORDER,BEQ,5,train,False,False
449,i no longer want order {{Order Number}},cancel_order,ORDER,BLNQ,87,train,False,False
450,I want assistance canceling order {{Order Number}},cancel_order,ORDER,B,12,train,False,True
451,problem with canceling purchase {{Order Number}},cancel_order,ORDER,BL,9,train,False,True
452,"I no longer want order {{Order Number}}, how do I cancel it?",cancel_order,ORDER,BCILN,119,val,True,False
453,I cannot afford purchase {{Order Number}},cancel_order,ORDER,BELN,120,test,False,False
454,I don't want purchase {{Order Number}},cancel_order,ORDER,BLN,53,train,False,True
455,"I purchased some items, I want to cancel order {{Order Number}}",cancel_order,ORDER,BCLM,121,val,False,False
456,question about cancelling purchase {{Order Number}},cancel_order,ORDER,BL,98,val,False,True
457,I have a question about canceling purchase {{Order Number}},cancel_order,ORDER,BL,62,train,False,False
458,need help to cancel purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,False
459,i do not know how i could casncel order {{Order Number}},cancel_order,ORDER,BEPQZ,122,val,True,False
460,need help with canceling purchase {{Order Number}},cancel_order,ORDER,BLQ,3,val,False,True
461,I can't afford order {{Order Number}},cancel_order,ORDER,BLN,102,train,False,True
462,what do I ned to do to cancel order {{Order Number}}?,cancel_order,ORDER,BIZ,67,test,False,True
463,i dont want order {{Order Number}} could i cancel it,cancel_order,ORDER,BCINPQ,123,train,True,False
464,have a question about canceling order {{Order Number}},cancel_order,ORDER,BQ,48,train,False,False
465,I cannot afford order {{Order Number}},cancel_order,ORDER,BELN,61,train,False,True
466,I need help canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
467,question about canceling purchase {{Order Number}},cancel_order,ORDER,BL,62,train,False,True
468,"I doln't want order {{Order Number}}, can you cancel it?",cancel_order,ORDER,BCINZ,124,train,True,False
469,i bought something i wanna cancel order {{Order Number}},cancel_order,ORDER,BCQ,125,test,True,False
470,help me canceling purchase {{Order Number}},cancel_order,ORDER,BL,3,val,False,True
471,I want help to cancle purchase {{Order Number}},cancel_order,ORDER,BLZ,28,train,False,True
